CountryCode,SeriesCode,DESCRIPTION
BEL,SP.DYN.LE00.IN,Derived using male and female life expectancy
BEL,SP.DYN.LE00.MA.IN,Data sources : Eurostat
BEL,SP.DYN.TFRT.IN,"Data sources : Eurostat, National Institute of Statistics"
BEL,SP.POP.GROW,"Data sources: Eurostat, National Institute of Statistics"
BEL,SP.POP.TOTL,"Data sources: Eurostat, National Institute of Statistics"
BEN,DT.DOD.DECT.CD,Long-term public and publicly guaranteed debt data for 2011 are based on reports provided by the country. Long-term private nonguaranteed debt data are not available. Short-term debt for 2011 is based on data from the BIS. Data include the effects of Paris Club debt restructuring agreement and HIPC and MDRI debt relief.
BEN,SH.XPD.EXTR.ZS,Estimates have been revised based on provisional NHA report.
BEN,SH.XPD.OOPC.TO.ZS,Estimates have been revised based on provisional NHA report.
BEN,SH.XPD.OOPC.ZS,Estimates have been revised based on provisional NHA report.
BEN,SH.XPD.PCAP,Estimates have been revised based on provisional NHA report.
BEN,SH.XPD.PCAP.PP.KD,Estimates have been revised based on provisional NHA report.
BEN,SH.XPD.PRIV.ZS,Estimates have been revised based on provisional NHA report.
BEN,SH.XPD.PUBL,Estimates have been revised based on provisional NHA report.
BEN,SH.XPD.PUBL.GX.ZS,Estimates have been revised based on provisional NHA report.
BEN,SH.XPD.PUBL.ZS,Estimates have been revised based on provisional NHA report.
BEN,SH.XPD.TOTL.ZS,Estimates have been revised based on provisional NHA report.
BEN,SM.POP.NETM,Data sources : United Nations World Population Prospects
BEN,SM.POP.TOTL,Estimates are derived from data on foreign-born and foreign population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates.
BEN,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
BEN,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
BEN,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
BEN,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
BEN,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
BEN,SP.DYN.LE00.IN,Derived using male and female life expectancy
BEN,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
BEN,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
BEN,SP.POP.GROW,Data sources: United Nations World Population Prospects
BEN,SP.POP.TOTL,Data sources: United Nations World Population Prospects
BFA,DT.DOD.DECT.CD,Long-term public and publicly guaranteed debt data for 2011 are based on reports provided by the country. Long-term private nonguaranteed debt data are not available. Short-term debt for 2011 is based on data from the BIS. Data include HIPC and MDRI debt relief.
BFA,SM.POP.NETM,Data sources : United Nations World Population Prospects
BFA,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates.
BFA,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
BFA,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
BFA,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
BFA,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
BFA,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
BFA,SP.DYN.LE00.IN,Derived using male and female life expectancy
BFA,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
BFA,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
BFA,SP.POP.GROW,Data sources: United Nations World Population Prospects
BFA,SP.POP.TOTL,Data sources: United Nations World Population Prospects
BGD,DT.DOD.DECT.CD,Long-term public and publicly guaranteed debt data for 2011 are based on reports provided by the country. Long-term private nonguaranteed debt data are not available. Short-term debt data for 2011 are sourced by the Quarterly External Debt Statistics database (www.worldbank.org/qeds).
BGD,SG.GEN.PARL.ZS,"In 2004, the number of seats in parliament was raised from 300 to 345, with the addition of 45 reserved seats for women. These reserved seats were filled in September and October 2005, being allocated to political parties in proportion to their share of the national vote received in the 2001 election. 
The parliament was dissolved on 27 October 2006, in view of elections that are yet to take place. Women held 52 of the 345 seats (15%) in the outgoing parliament. 
45 reserved seats reserved for women are yet to be filled in 2008."
BGD,SM.POP.NETM,Data sources : United Nations World Population Prospects
BGD,SM.POP.TOTL,Estimates are derived from data on foreign-born population. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates.
BGD,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
BGD,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
BGD,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
BGD,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
BGD,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
BGD,SP.DYN.LE00.IN,Derived using male and female life expectancy
BGD,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
BGD,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
BGD,SP.POP.GROW,Data sources: United Nations World Population Prospects
BGD,SP.POP.TOTL,Data sources: United Nations World Population Prospects
BGR,DT.DOD.DECT.CD,Long-term public and publicly guaranteed debt data for 2011 are based on reports provided by the country. Long-term private nonguaranteed debt data for 2011 are World Bank staff estimates based on reports provided by the country. The data may include long-term public and publicly guaranteed debt owed by the state-owned railway. Short-term debt data for 2011 are sourced by the Quarterly External Debt Statistics database (www.worldbank.org/qeds).
BGR,SM.POP.NETM,Data sources : United Nations World Population Prospects
BGR,SM.POP.REFG,Data since 2004 are UNHCR estimate based on the arrival of refugees and asylum-seeker recognition over a 10-year period ending with the reporting year. The data source and definition for the earlier years is unclear.
BGR,SM.POP.TOTL,Estimates are derived from data on foreign-born population.
BGR,SP.DYN.AMRT.FE,"Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research."
BGR,SP.DYN.AMRT.MA,"Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research."
BGR,SP.DYN.CBRT.IN,"Data sources : Eurostat, National Statistical Institute"
BGR,SP.DYN.CDRT.IN,"Data sources : Eurostat, National Statistical Institute"
BGR,SP.DYN.LE00.FE.IN,Data sources : Eurostat
BGR,SP.DYN.LE00.IN,Derived using male and female life expectancy
BGR,SP.DYN.LE00.MA.IN,Data sources : Eurostat
BGR,SP.DYN.TFRT.IN,Data sources : Eurostat
BGR,SP.POP.GROW,"Data sources: Eurostat, United Nations Population and Vital Statistics Report"
BGR,SP.POP.TOTL,"Data sources: Eurostat, United Nations Population and Vital Statistics Report"
BHR,SM.POP.NETM,Data sources : United Nations World Population Prospects
BHR,SM.POP.TOTL,Estimates are derived from data on foreign population. Foreign population is people who are citizens of a country other the country in which they reside.
BHR,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
BHR,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
BHR,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
BHR,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
BHR,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
BHR,SP.DYN.LE00.IN,Derived using male and female life expectancy
BHR,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
BHR,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
BHR,SP.POP.GROW,Data sources: United Nations World Population Prospects
BHR,SP.POP.TOTL,Data sources: United Nations World Population Prospects
BHS,NE.CON.PRVT.PP.CD,Estimates are based on regression.
BHS,NE.CON.PRVT.PP.KD,Estimates are based on regression.
BHS,NY.GDP.MKTP.PP.CD,Estimates are based on regression.
BHS,NY.GDP.MKTP.PP.KD,Estimates are based on regression.
BHS,NY.GDP.PCAP.PP.CD,Estimates are based on regression.
BHS,NY.GDP.PCAP.PP.KD,Estimates are based on regression.
BHS,NY.GNP.MKTP.PP.CD,Estimates are based on regression.
BHS,NY.GNP.MKTP.PP.KD,Estimates are based on regression.
BHS,NY.GNP.PCAP.PP.CD,Estimates are based on regression.
BHS,NY.GNP.PCAP.PP.KD,Estimates are based on regression.
BHS,PA.NUS.PPP,Estimates are based on regression.
BHS,PA.NUS.PPPC.RF,Estimates are based on regression.
BHS,PA.NUS.PRVT.PP,Estimates are based on regression.
BHS,SM.POP.NETM,Data sources : United Nations World Population Prospects
BHS,SM.POP.TOTL,Estimates are derived from data on foreign-born population.
BHS,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
BHS,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
BHS,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
BHS,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
BHS,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
BHS,SP.DYN.LE00.IN,Derived using male and female life expectancy
BHS,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
BHS,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
BHS,SP.POP.GROW,Data sources: United Nations World Population Prospects
BHS,SP.POP.TOTL,Data sources: United Nations World Population Prospects
BIH,DT.DOD.DECT.CD,Long-term public and publicly guaranteed debt data for 2011 are based on reports provided by the country. Long-term private nonguaranteed debt data for 2011 are World Bank staff estimates. Short-term debt for 2011 is based on data from the BIS.
BIH,DT.DOD.DPPG.CD,Prior to 1999 data on long-term public and publicly guaranteed debt include only IBRD and IMF loans.
BIH,SH.XPD.PCAP,Changes for per capita values are due to fluctuations in the US$ exchange rates.
BIH,SM.POP.NETM,Data sources : United Nations World Population Prospects
BIH,SM.POP.TOTL,Estimates are imputed using model estimates. Number of refugees reported by the UN Refugee Agency (UNHCR) are added to the migrant stock estimates.
BIH,SP.DYN.AMRT.FE,Data source : United Nations World Population Prospects
BIH,SP.DYN.AMRT.MA,Data source : United Nations World Population Prospects
BIH,SP.DYN.CBRT.IN,Data sources : United Nations World Population Prospects
BIH,SP.DYN.CDRT.IN,Data sources : United Nations World Population Prospects
BIH,SP.DYN.LE00.FE.IN,Data sources : United Nations World Population Prospects
BIH,SP.DYN.LE00.IN,Derived using male and female life expectancy
BIH,SP.DYN.LE00.MA.IN,Data sources : United Nations World Population Prospects
BIH,SP.DYN.TFRT.IN,Data sources : United Nations World Population Prospects
BIH,SP.POP.GROW,Data sources: United Nations World Population Prospects
BIH,SP.POP.TOTL,Data sources: United Nations World Population Prospects
BLR,DT.DOD.DECT.CD,Long-term public and publicly guaranteed and long-term private nonguaranteed debt data for 2011 are based on reports provided by the country. Short-term debt data for 2011 are sourced by the Quarterly External Debt Statistics database (www.worldbank.org/qeds).
BLR,SH.XPD.PCAP,Changes for per capita values are due to fluctuations in the US$ exchange rates.
BLR,SM.POP.NETM,Data sources : United Nations World Population Prospects
BLR,SM.POP.TOTL,Estimates are derived from data on foreign-born population.
BLR,SP.DYN.AMRT.FE,"Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research."
BLR,SP.DYN.AMRT.MA,"Data source : Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research."
BLR,SP.DYN.CBRT.IN,"Data sources : Eurostat, TransMONEE, United Nations World Population Prospects"
BLR,SP.DYN.CDRT.IN,"Data sources : Eurostat, TransMONEE, United Nations World Population Prospects"
BLR,SP.DYN.LE00.FE.IN,"Data sources : Statistical Year Book; Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research; Eurostat; TransMONEE"
BLR,SP.DYN.LE00.IN,Derived using male and female life expectancy
BLR,SP.DYN.LE00.MA.IN,"Data sources : Statistical Year Book; Human Mortality Database by University of California, Berkeley, and Max Planck Institute for Demographic Research; Eurostat; TransMONEE"
BLR,SP.DYN.TFRT.IN,"Data sources : Eurostat, Center for Demography and Human Ecology, United Nations World Population Prospects"
